prospect_quality,name,phone,website,has_website,about,work,url
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Bp Jla's Eze Painting,,,No,,,https://www.facebook.com/profile.php?id=61583487329499
COLD,"Imperial Painting Co, LLC",,,No,,,https://www.facebook.com/profile.php?id=100069937500959
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,CMP Painting,,,No,,,https://www.facebook.com/profile.php?id=61581049779879
COLD,Painting plus-City Park,,,No,,,https://www.facebook.com/profile.php?id=61585846095940
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,Tarp Supply Inc.,,,No,,,https://www.facebook.com/profile.php?id=100064109676067
COLD,Tarp Supply Inc.,,,No,,,https://www.facebook.com/profile.php?id=100064109676067
COLD,"Imperial Painting Co, LLC",,,No,,,https://www.facebook.com/profile.php?id=100069937500959
COLD,RL Painting,,,No,,,https://www.facebook.com/profile.php?id=100094776483481
COLD,RL Painting,,,No,,,https://www.facebook.com/profile.php?id=100094776483481&__cft__[0]=AZaGgTKb6JE8G6HDINy_7aXG-QwnkoW_iyXaziWMHgFVBdD992NZctGPPyvGG22VA-4UVRk6V_YitCTCD4F02izgwj6QgX_DHmwJR6IqIxfa4UX1EVZecvQttNxjRfhtYE8PZ7YbwS0v48gbq2I1F0dZppj1ExYR675jfZ4FF_nw_HlQj5xMkzRV-hHBSQbGZTbipz847398Q0KN6ghoftpr87Ep871aDXEAJcIm-WQnCfvMJ0nrb8zni1msUsdL8wGczh_xg4f46M1EMc7JroOi&__tn__=-UC%2CP-y-R
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,"ProVisionTools, Inc.",,,No,,,https://www.facebook.com/profile.php?id=100063924042878
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Armando's Construction,,,No,,,https://www.facebook.com/profile.php?id=100063937308200
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
