prospect_quality,name,phone,website,has_website,about,work,url
WARM,"The Print Cafe Of LI, Inc.",(540) 321-7775,https://www.pinterest.com/printcafeusa/,Yes,340 followers,,https://www.facebook.com/profile.php?id=100064032453749
WARM,Strong Island Electric,(631) 627-1872,http://strongislandelectric.com/,Yes,6.9K followers,,https://www.facebook.com/profile.php?id=100063632559469
WARM,Richers Electric,(845) 247-0503,http://richerselectric.com/,Yes,146 followers,,https://www.facebook.com/profile.php?id=100091610166957
WARM,Rinaldi Electric,(914) 309-5545,https://www.rinaldielectric.com/,Yes,90 followers,,https://www.facebook.com/profile.php?id=100087409345038
WARM,Jaidain Accounting Solutions LLC,347-422-6290,https://api.whatsapp.com/send,Yes,120 followers,,https://www.facebook.com/profile.php?id=61550046756686
WARM,Dailey Electric Inc.,(315) 531-8108,http://www.daileyelectricinc.com/,Yes,583 followers,,https://www.facebook.com/profile.php?id=100063741151346
WARM,"Cutone & Company Consultants, LLC",(212) 579-4236,http://Www.cutone.org/,Yes,32 followers,,https://www.facebook.com/profile.php?id=100063481152530
WARM,PnP Electric,(302) 277-6234,http://www.plugandplayelectric.com/,Yes,160 followers,,https://www.facebook.com/profile.php?id=61566737691069
WARM,King Remy Electric,(646) 938-1969,http://kingremyelectric.com/,Yes,21 followers,,https://www.facebook.com/profile.php?id=61568410252321
WARM,Essential Electric Supply,(866) 749-2479,http://essentialparts.com/,Yes,226 followers,,https://www.facebook.com/profile.php?id=61566494216166
WARM,"E&N Contracting Group, LLC",(516) 655-3484,http://www.encny.com/,Yes,64 followers,,https://www.facebook.com/profile.php?id=100080648345740
WARM,Foutz Electric,562-787-3322,https://api.whatsapp.com/send,Yes,147 followers,,https://www.facebook.com/profile.php?id=61562280045328
WARM,My Construction Payroll,800-466-0506,https://www.myconstructionpayroll.com/free-quote,Yes,272 followers,,https://www.facebook.com/profile.php?id=100088179452029
WARM,True Work Services,407-408-7232,http://www.trueworkservices.com/,Yes,68 followers,,https://www.facebook.com/profile.php?id=61564573446570
WARM,Twin Electrical LLC,(646) 745-0821,http://twin-electrical.com/,Yes,13 followers,,https://www.facebook.com/profile.php?id=61564162694322
WARM,IVISA Solution,801-920-5081,https://ivisasolution.com/,Yes,433 followers,,https://www.facebook.com/profile.php?id=61559397052479
WARM,Solution Estimating,(917) 437-4005,https://solutionestimating.com/,Yes,10 followers,,https://www.facebook.com/profile.php?id=61556293846010
WARM,"DRP Electrical Contracting, Inc.",(718) 447-7275,http://Www.drpelectric.com/,Yes,212 followers,,https://www.facebook.com/profile.php?id=100063738992775
WARM,NGG Electric,(718) 316-8581,https://www.otlny.com/nggelectric,Yes,130 followers,,https://www.facebook.com/profile.php?id=61559623502853
WARM,MS-24 Electric Subcontractor,(929) 417-7092,https://construction.ms-24.com/,Yes,13 followers,,https://www.facebook.com/profile.php?id=100076003475750
WARM,KW Lighting Group,(732) 761-8680,http://www.KWLightingGroup.com/,Yes,95 followers,,https://www.facebook.com/profile.php?id=100063566282104
WARM,Arbitra AI Solutions,(332) 257-0094,https://arbitraaisolutions.com/,Yes,5 followers,,https://www.facebook.com/profile.php?id=61554616408240
WARM,Garofalo Electric LLC,(860) 829-0729,http://garofaloelectric.com/,Yes,21 followers,,https://www.facebook.com/profile.php?id=100063605919327
WARM,Allways Electric Corp.,631-666-0477,http://www.allwayselectriccorp.com/,Yes,202 followers,,https://www.facebook.com/profile.php?id=100063534192948
WARM,Red Crown Construction,(917) 936-9478,https://api.whatsapp.com/send,Yes,21 followers,,https://www.facebook.com/profile.php?id=61550700766721
WARM,Symmetric Electric,(718) 313-2778,http://symmetric5.simplesite.com/,Yes,7.9K followers,,https://www.facebook.com/profile.php?id=100064210202062
COLD,Booked & Banked Contractor Marketing,,,No,,,https://www.facebook.com/profile.php?id=61585826594318
COLD,Menasco Mechanical Contracting LLC Dubai UAE Friends,,,No,2.5K followers,,https://www.facebook.com/profile.php?id=100057274796535
COLD,Gridsmart Electric,,,No,0 followers,,https://www.facebook.com/profile.php?id=61585127324757
COLD,City Rank Pros,,,No,6 followers,,https://www.facebook.com/profile.php?id=61584325646061
COLD,Eddytech mini split solution LLC,,,No,5 followers,,https://www.facebook.com/profile.php?id=61584378423069
COLD,Plumbing Taylor,,,No,5.1K followers,,https://www.facebook.com/profile.php?id=61564861780873
COLD,Vinnam Electrical Installers,,,No,0 followers,,https://www.facebook.com/profile.php?id=61573163830584
COLD,Trinity Electrical Services,,,No,46 followers,,https://www.facebook.com/profile.php?id=61575005370918
COLD,Jimenez Pro Construction,,,No,2 followers,,https://www.facebook.com/profile.php?id=61556807154278
COLD,Bana electrical ባና ሰራሕቲ ኤልክትሪክ,,,No,6 followers,,https://www.facebook.com/profile.php?id=61566584245435
COLD,OG electrical,,,No,4 followers,,https://www.facebook.com/profile.php?id=61566546807831
COLD,Said Pro,,,No,,,https://www.facebook.com/profile.php?id=100014112634729
COLD,Zee Electrical Works,,,No,,,https://www.facebook.com/profile.php?id=61565627055494
COLD,Dovo.Construction,,,No,,,https://www.facebook.com/profile.php?id=61562069693481
COLD,Kwambosco's Electrical solutions,,,No,85K followers,,https://www.facebook.com/profile.php?id=100063859370140
LOW,iFixChick llc,,https://ifixchickllc.business.site/,Yes,52 followers,,https://www.facebook.com/profile.php?id=100067608202088
LOW,Copper Sun LLC,,http://www.coppersunllc.com/,Yes,2 followers,,https://www.facebook.com/profile.php?id=100081831277225
LOW,"Wattle, the AI-powered platform for home services businesses.",,https://hellowattle.com/,Yes,,,https://www.facebook.com/profile.php?id=61557375039695
LOW,Electrode Protection Products LLC,,http://electrodeprotectionproductsllc.com/,Yes,5 followers,,https://www.facebook.com/profile.php?id=100086071055253
LOW,Zabhudade Energy & Engineering Company,,http://www.zabhudademm.com/,Yes,288 followers,,https://www.facebook.com/profile.php?id=100093703407313
LOW,Kernal Automation Company,,https://api.whatsapp.com/send,Yes,36 followers,,https://www.facebook.com/profile.php?id=61564389027490
LOW,Anson Electric,,https://api.whatsapp.com/send,Yes,,,https://www.facebook.com/profile.php?id=100060053246003
LOW,Hydro Electrical & Services,,https://api.whatsapp.com/send,Yes,154 followers,,https://www.facebook.com/profile.php?id=100063781831477
LOW,Dazell’s Electrical LLC,,https://api.whatsapp.com/send,Yes,8 followers,,https://www.facebook.com/profile.php?id=100063882523001
