prospect_quality,name,phone,website,has_website,about,work,url
COLD,H&H Concrete Construction LLC,,,No,229 followers | Reels,,https://www.facebook.com/profile.php?id=100083341837779
COLD,Alberto Painting,,,No,Work,,https://www.facebook.com/profile.php?id=61568718279311
COLD,Hermanos G Painting,,,No,3 followers,,https://www.facebook.com/profile.php?id=61566404804930
COLD,Perfect Finish Labor Contractor,,,No,40 followers | Reels,,https://www.facebook.com/profile.php?id=61565833842827
COLD,Bella’s Multi Services LLc,,,No,554 followers | Reels,,https://www.facebook.com/profile.php?id=100041637798947
COLD,Charles Painting Concepts,,,No,0 followers,,https://www.facebook.com/profile.php?id=61557708485388
COLD,GLJ Construction LLC,,,No,Work,,https://www.facebook.com/profile.php?id=61551352323196
COLD,"PEACH Powered Prowess, LLC",,,No,95 followers | Reels,,https://www.facebook.com/profile.php?id=100068874115364
COLD,America Painting,,,No,Work,,https://www.facebook.com/profile.php?id=100019364678538
COLD,ClearerView Drone Services,,,No,17 followers | Reels,,https://www.facebook.com/profile.php?id=100078652704977
COLD,"Imperial Home and Business Solutions, LLC",,,No,2 followers | Reels,,https://www.facebook.com/profile.php?id=100076390800843
COLD,Fuentes Painting and Contractors LLC.,,,No,23 followers | Reels,,https://www.facebook.com/profile.php?id=100093163675393
COLD,Dave’s Do It All Services,,,No,157 followers | Reels,,https://www.facebook.com/profile.php?id=100081600707144
COLD,J.H&N Painting LLC,,,No,40 followers | Reels,,https://www.facebook.com/profile.php?id=100083921415405
LOW,Atlanta Home Services,,https://gmail.com,Yes,3 followers | Email: paragon7studio1@gmail.com,,https://www.facebook.com/profile.php?id=61561472341388
