prospect_quality,name,phone,website,has_website,about,work,url
WARM,Elevate VA LLC,888-505-5715,https://elevateagencyva.com/,Yes,1.7K followers | Mentions | Email: info@elevateagencyva.com,,https://www.facebook.com/profile.php?id=61555369874269
WARM,Amp-A-Neer Electric,707-799-5751,https://ampaneerelectric.com/,Yes,133 followers | Mentions | Email: amp-a-neer@amp-a-neerelectric.com,,https://www.facebook.com/profile.php?id=61555971530674
WARM,"Industry Standard Electric, Inc.",866-299-7660,https://iselectric.com/,Yes,64 followers | Mentions | Email: info@iselectric.com,,https://www.facebook.com/profile.php?id=61559266037017
WARM,USA General Contractors Corp.,833-872-4221,https://www.usagcc.com/,Yes,1K followers | Mentions | Email: ralphb@usagcc.com,,https://www.facebook.com/profile.php?id=100063490873399
WARM,Aleco Electric,800-573-8803,https://www.alecoelectric.com/,Yes,311 followers | Mentions | Email: inquiry@alecoservices.com,,https://www.facebook.com/profile.php?id=100064146488078
WARM,Helix Electric,858-535-0505,https://helixelectric.com/,Yes,6.2K followers | Mentions | Email: contactus@helixelectric.com,,https://www.facebook.com/profile.php?id=100063490754983
WARM,"Owens Insurance Agency, Inc",909-710-7171,http://owensinsuranceinc.com/,Yes,1.3K followers | Mentions | Email: b.owensinsurance@outlook.com,,https://www.facebook.com/profile.php?id=100063727325912
WARM,Steve Ritchie Electric,559-760-4782,https://gmail.com,Yes,41 followers | Email: mountainsparkysr82@gmail.com,,https://www.facebook.com/profile.php?id=61550581372356
WARM,Youngblood Electrical Services Inc,800-292-0871,https://yesinc-us.com/contact/,Yes,Mentions | Email: support@yesinc-us.com,,https://www.facebook.com/profile.php?id=100092240150501
WARM,Rex Moore Electrical & Systems Contractors & Engineers,916-372-1300,http://www.rexmoore.com/,Yes,779 followers | Mentions | Email: melissa.bradway@rexmoore.com,,https://www.facebook.com/profile.php?id=100035617190474
WARM,IBEW local 595,925-556-0595,http://www.ibew595.org/,Yes,4.4K followers | Mentions | Email: earlh@ibew595.org,,https://www.facebook.com/profile.php?id=100063753841649
WARM,Four Ace Electrical,916-550-2986,http://www.fouraceelectrical.com/,Yes,52 followers | Mentions | Email: bernadette@fouraceelectrical.com,,https://www.facebook.com/profile.php?id=100069667161816
WARM,"RK Electric, Inc.",510-770-5660,http://www.rkelectric.com/,Yes,2.7K followers | Mentions,,https://www.facebook.com/profile.php?id=100054344479388
COLD,My electric store,,,No,0 followers | Mentions,,https://www.facebook.com/profile.php?id=61581353167391
COLD,Mpower Electric,,,No,Friends,,https://www.facebook.com/profile.php?id=61583368870845
COLD,"Eagle One Builders, Inc.",,,No,10 followers | Mentions,,https://www.facebook.com/profile.php?id=61572209678966
COLD,Hammertime Electric,,,No,Friends,,https://www.facebook.com/profile.php?id=61571010365467
COLD,Electrical Engineering,,,No,Friends,,https://www.facebook.com/profile.php?id=61554751517607
COLD,Mickey Dispatch Solutions,,,No,Friends,,https://www.facebook.com/profile.php?id=61559186786925
COLD,1040th Quartermaster Company,,,No,1K followers | Mentions,,https://www.facebook.com/profile.php?id=100070774126776
COLD,Discountsales Pro,,,No,Friends,,https://www.facebook.com/profile.php?id=100075885287871
COLD,DDC Depot Electric & Lighting Supply,,,No,3 followers | Mentions,,https://www.facebook.com/profile.php?id=100094996716699
COLD,Lit electrical,,,No,8 followers | Mentions,,https://www.facebook.com/profile.php?id=100088665567329
LOW,Namaqua Global Employment Solutions,,http://www.namaquaglobal.co.za/,Yes,46 followers | Email: namaquaemployments@gmail.com,,https://www.facebook.com/profile.php?id=61583058345180
LOW,Electrical Web Design,,http://ElectricalWebDesign.com/,Yes,11 followers | Email: hamza@ElectricalWebDesign.com,,https://www.facebook.com/profile.php?id=61584480444579
LOW,RDC Electric,,https://q8em7raw.com,Yes,,,https://www.facebook.com/profile.php?id=61575047264865
LOW,JL Electrical Services,,https://4smuilnr.com,Yes,,,https://www.facebook.com/profile.php?id=100088184506863
LOW,Ashley Business Services Ltd,,http://Www.ashleyservices.co.uk/,Yes,5 followers | Email: Jack.lederberg@ashleyservices.co.uk,,https://www.facebook.com/profile.php?id=61572227139993
LOW,Uber,,https://uber.com/,Yes,22M followers | Mentions,,https://www.facebook.com/profile.php?id=100064636061679
LOW,U.S. Army,,http://goarmy.com/,Yes,5.7M followers | Email: usarmy.pentagon.hqda-ocpa.mbx.dmd-inquiry@army.mil,,https://www.facebook.com/profile.php?id=100064360494281
LOW,Stanford University,,https://2rx9qlwz9.com,Yes,1.6M followers,,https://www.facebook.com/profile.php?id=100064821607624
LOW,Benjamin Electric,,http://BenjaminElectric.me/,Yes,3 followers | Email: Ben@BenjaminElectric.me,,https://www.facebook.com/profile.php?id=100090117356876
