prospect_quality,name,phone,website,has_website,about,work,url
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,CMP Painting,,,No,,,https://www.facebook.com/profile.php?id=61581049779879
COLD,Painting plus-City Park,,,No,,,https://www.facebook.com/profile.php?id=61585846095940
COLD,Zoe’s painting LLC,,,No,,,https://www.facebook.com/profile.php?id=100084842863000
COLD,Tarp Supply Inc.,,,No,,,https://www.facebook.com/profile.php?id=100064109676067
COLD,Tarp Supply Inc.,,,No,,,https://www.facebook.com/profile.php?id=100064109676067
COLD,"Imperial Painting Co, LLC",,,No,,,https://www.facebook.com/profile.php?id=100069937500959
COLD,RL Painting,,,No,,,https://www.facebook.com/profile.php?id=100094776483481
COLD,RL Painting,,,No,,,https://www.facebook.com/profile.php?id=100094776483481&__cft__[0]=AZbEQGUTTeDsJjLyC4QpIM6TqMB5AEoO3OeJmUpZRv22WuPbvfyPvKvrBkODJ6jSpeSQOv_Z39jOonfXKr7dqoIXKIjTMN1avtZxK9OTLqrJQTeli4a7Sq9azJp9iN3NpvVMbul7LKahbwZnTZl4-WKfj_xesjfGyBNyEtodFO5ZurKfkHiJ7faUANo88x_xG6vnaRvnIKZy78wgEAA3-jD1MkheEAd5a3hEI4XIOxFwo8EvMEMHJxZUfQcKfwOlK5DuKqKH0r6IZQAbZbLwQEkw&__tn__=-UC%2CP-y-R
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,"ProVisionTools, Inc.",,,No,,,https://www.facebook.com/profile.php?id=100063924042878
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Armando's Construction,,,No,,,https://www.facebook.com/profile.php?id=100063937308200
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,Funez Painting,,,No,,,https://www.facebook.com/profile.php?id=100063598900057
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
COLD,NO DAYS OFF Painting,,,No,,,https://www.facebook.com/profile.php?id=100086749021378
